Date,5_YR_R,7_YR_R,10_YR_R
1/20/2013,-0.219049356,-0.173354704,-0.383852407
1/27/2013,0.033917548,0.17658792,0.2587749
2/3/2013,0.018586221,0.599975291,0.879981296
2/10/2013,-0.326368648,-0.156073587,-0.276747856
2/17/2013,0.716161623,0.863512329,0.194512169
2/24/2013,0.168066664,0.288915182,0.199867397
3/3/2013,-0.667490686,-0.860279114,-1.01041403
3/10/2013,0.010920557,0.103143171,0.408721271
3/17/2013,-0.00441077,0.241392109,0.751455834
3/24/2013,-0.203718028,-0.398009228,-0.70516606
3/31/2013,-0.077234576,-0.190635821,-0.346365814
4/7/2013,0.022419053,-0.121511352,-0.549864461
4/14/2013,0.4248664,0.189548758,0.173091259
4/21/2013,0.639504986,0.690701157,0.365879451
4/28/2013,-0.556338561,-0.311603642,-0.298168766
5/5/2013,0.164233832,0.258673226,0.34445854
5/12/2013,0.578179676,0.828950095,1.415504051
5/19/2013,0.808149588,1.019042384,1.26555768
5/26/2013,0.685498968,0.569733336,0.987085847
6/2/2013,1.639874107,1.861496849,2.068841813
6/9/2013,0.145069673,-0.186315542,0.483694457
6/16/2013,1.038119501,0.863512329,1.908184986
6/23/2013,1.206764104,1.399226963,2.015289537
6/30/2013,2.371944996,2.781716341,2.743600484
7/7/2013,-1.066105202,-0.576580773,-0.715876515
7/14/2013,0.045416044,0.523650357,0.740745379
7/21/2013,-1.230916972,-1.612007713,-2.118946134
7/28/2013,0.194896487,-0.130151911,-0.019696933
8/4/2013,0.286884453,0.634537526,0.580088553
8/11/2013,-0.556338561,-0.518977049,-0.769428791
8/18/2013,1.390740034,1.468351432,1.715396794
8/25/2013,1.712697912,1.900379362,2.143814998
9/1/2013,-0.632995199,-0.709069338,-0.983637893
9/8/2013,1.988661808,2.254642265,2.261630004
9/15/2013,-0.387693959,-0.147433028,-0.24461649
9/22/2013,-2.043477331,-2.022434247,-2.333155236
9/29/2013,-0.602332544,-0.864599393,-1.497739738
10/6/2013,-0.219049356,-0.294322525,-0.191064215
10/13/2013,0.164233832,0.241392109,0.365879451
10/20/2013,-0.253544843,-0.091269397,-0.025052161
10/27/2013,-0.445186437,-0.773873528,-1.106808126
11/3/2013,0.102908522,0.206829875,0.215933079
11/10/2013,0.409535073,0.725263391,1.3083995
11/17/2013,-0.142392718,0.120424289,0.472984002
11/24/2013,-0.00441077,0.016737585,0.023144887
12/1/2013,0.340544099,0.241392109,0.087407618
12/8/2013,1.091779148,1.399226963,1.522608602
12/15/2013,0.593511003,0.466046633,0.108828528
12/22/2013,0.225559142,0.258673226,0.023144887
12/29/2013,1.099444811,1.157291322,0.708614014
1/5/2014,0.033917548,0.085862054,-0.292813538
1/12/2014,-0.916624758,-1.158378386,-0.903309479
1/19/2014,-0.081067408,-0.277041407,-0.833691521
1/26/2014,0.045416044,0.180908199,0.215933079
2/2/2014,-0.744147324,-0.614023193,-0.405273317
2/9/2014,-0.893627767,-1.002848331,-0.576640599
2/16/2014,0.36354109,0.466046633,0.365879451
2/23/2014,0.068413035,0.11178373,0.435497409
3/2/2014,-0.245879179,-0.423930904,-0.817625839
3/9/2014,0.05691454,0.085862054,-0.105380574
3/16/2014,0.24089047,0.206829875,0.151670349
3/23/2014,0.961462864,0.67342004,0.558667643
3/30/2014,0.700830296,0.345078813,0.044565797
4/6/2014,0.520687197,0.552452219,0.537246732
4/13/2014,-0.759478651,-0.812756041,-0.919375162
4/20/2014,-0.514177411,-0.523297328,-0.480246503
4/27/2014,-1.04310821,-0.290002245,-0.030407388
5/4/2014,-0.142392718,0.016737585,-0.276747856
5/11/2014,-0.081067408,-0.346165876,-0.426694227
5/18/2014,-0.495013251,-0.25976029,-0.490956958
5/25/2014,-0.510344579,-0.639944869,-0.426694227
6/1/2014,-0.150058382,-0.622663752,-1.042545396
6/8/2014,1.01512251,1.191853556,1.538674285
6/15/2014,0.24089047,0.327797695,0.194512169
6/22/2014,-0.081067408,-0.086949118,-0.233906035
6/29/2014,-0.740314492,-0.985567213,-1.026479713
7/6/2014,0.214060647,0.241392109,0.419431726
7/13/2014,0.145069673,-0.069668001,-0.437404682
7/20/2014,0.210227815,-0.121511352,-0.126801484
7/27/2014,0.24089047,0.085862054,-0.448115137
8/3/2014,0.194896487,0.224110992,0.108828528
8/10/2014,-0.219049356,-0.415290345,-0.255326945
8/17/2014,-0.096398736,-0.104230235,-0.362431497
8/24/2014,0.562848348,0.05129982,0.515825822
8/31/2014,0.4248664,0.379641047,-0.083959664
9/7/2014,0.470860383,0.202509595,0.462273547
9/14/2014,0.900137554,1.161611601,1.533319057
9/21/2014,0.930800209,1.036323501,1.26555768
9/28/2014,-0.00441077,-0.156073587,0.065986708
10/5/2014,-0.127061391,-0.13879247,-0.298168766
10/12/2014,-0.587001216,-0.709069338,-1.112163354
10/19/2014,-0.423467056,-0.830037158,-1.283530636
10/26/2014,0.000699672,0.206829875,0.601509463
11/2/2014,0.501523038,0.604295571,0.665772194
11/9/2014,-0.065736081,-0.121511352,0.173091259
11/16/2014,0.36354109,0.431484399,0.28019581
11/23/2014,0.716161623,0.448765516,0.387300361
11/30/2014,-0.724983164,-0.773873528,-0.731942198
12/7/2014,0.777486933,0.807348698,0.842494703
12/14/2014,0.838812243,0.17226764,-0.041117843
12/21/2014,0.4248664,0.016737585,0.023144887
12/28/2014,0.451696223,0.383961326,0.601509463
1/4/2015,-0.33020148,-0.238158894,-0.453470365
1/11/2015,-0.870630776,-1.011488889,-1.213912677
1/18/2015,-1.031609715,-0.847318276,-1.155005174
1/25/2015,-0.104064399,-0.346165876,-0.410628545
2/1/2015,-1.131263344,-0.951004979,-1.171070857
2/8/2015,-0.479681924,-0.25976029,-0.212485125
2/15/2015,1.758691895,1.693005956,2.058131357
2/22/2015,0.48619171,0.574053616,0.80500811
3/1/2015,-1.031609715,-1.076293079,-1.422766552
3/8/2015,-0.433687941,0.36235993,0.387300361
3/15/2015,1.114776139,1.019042384,1.35124132
3/22/2015,-0.724983164,-1.123816151,-1.304951546
3/29/2015,-1.706188126,-1.400314027,-1.412056097
4/5/2015,-0.632995199,-0.5708204,-0.405273317
4/12/2015,-0.203718028,-0.190635821,-0.319589676
4/19/2015,-0.173055373,-0.190635821,-0.255326945
4/26/2015,-0.234380683,0.120424289,-0.083959664
5/3/2015,-0.050404753,0.48332775,0.580088553
5/10/2015,1.053450829,1.537475901,1.801080435
5/17/2015,0.332878435,0.604295571,1.008506757
5/24/2015,0.210227815,0.103143171,-0.041117843
5/31/2015,0.271553125,-0.13879247,-0.474891275
6/7/2015,0.857976403,1.070885736,1.699331111
6/14/2015,0.267720293,0.189548758,0.879981296
6/21/2015,-0.893627767,-1.054691682,-1.304951546
6/28/2015,0.48619171,0.707982274,0.601509463
7/5/2015,-0.107897231,-0.030785487,-0.100025346
7/12/2015,-0.253544843,-0.540578445,-0.474891275
7/19/2015,0.961462864,0.967199032,0.965664937
7/26/2015,0.608842331,0.206829875,-0.148222394
8/2/2015,-0.00441077,-0.380728111,-0.255326945
8/9/2015,0.578179676,0.327797695,0.30161672
8/16/2015,0.102908522,0.466046633,0.151670349
8/23/2015,0.286884453,-0.086949118,0.194512169
8/30/2015,-0.249712011,-0.086949118,0.30161672
9/6/2015,0.026251885,0.17226764,0.30161672
9/13/2015,0.275385957,0.072901216,0.285551037
9/20/2015,-0.161556878,-0.108550515,0.146315121
9/27/2015,-0.065736081,-0.000543532,0.001723977
10/4/2015,-0.311037321,-0.415290345,-0.341010586
10/11/2015,-1.00094706,-1.054691682,-0.812270611
10/18/2015,0.079911531,-0.000543532,-0.137511939
10/25/2015,0.509188702,0.569733336,0.547957187
11/1/2015,0.470860383,0.379641047,0.34445854
11/8/2015,0.716161623,0.742544509,0.751455834
11/15/2015,0.643337817,0.725263391,0.853205158
11/22/2015,-0.360864135,-0.467133697,-0.656969012
11/29/2015,-0.625329535,-0.722030176,-0.865822887
12/6/2015,0.156568169,0.23707183,0.205222624
12/13/2015,0.48619171,0.431484399,0.472984002
12/20/2015,0.54751702,0.587014454,1.029927667
12/27/2015,-0.038906257,-0.069668001,-0.308879221
1/3/2016,-0.00441077,0.042659261,0.028500115
1/10/2016,-0.85913228,-0.907802186,-0.956861755
1/17/2016,-0.295705993,-0.121511352,0.130249438
1/24/2016,-0.046571921,0.098822892,0.296261492
1/31/2016,-0.805472634,-0.877560231,-0.999703575
2/7/2016,-0.709651837,-0.778193807,-0.962216982
2/14/2016,0.332878435,0.068580937,-0.276747856
2/21/2016,0.053081708,0.094502613,0.210577852
2/28/2016,-1.04310821,-1.080613358,-1.385279959
3/6/2016,-0.479681924,-0.518977049,-0.576640599
3/13/2016,0.409535073,0.690701157,0.879981296
3/20/2016,-0.387693959,-0.415290345,-0.405273317
3/27/2016,-0.571669889,-0.557859562,-0.753363108
4/3/2016,-1.00094706,-1.015809169,-1.063966306
4/10/2016,-0.449019269,-0.518977049,-0.70516606
4/17/2016,0.455529055,0.582694174,0.708614014
4/24/2016,0.072245867,-0.238158894,0.173091259
5/1/2016,-0.449019269,-0.5708204,-0.341010586
5/8/2016,-0.326368648,-0.242479173,-0.255326945
5/15/2016,-0.173055373,-0.225198056,-0.191064215
5/22/2016,0.946131536,1.10544797,0.837139475
5/29/2016,0.501523038,0.448765516,0.601509463
6/5/2016,-0.081067408,-0.108550515,-0.174998532
6/12/2016,-1.2462483,-1.223182575,-1.363859049
6/19/2016,-0.219049356,-0.000543532,0.215933079
6/26/2016,0.670167641,0.656138922,0.772876745
7/3/2016,-0.862965112,-1.0719728,-1.562002468
7/10/2016,-0.79780697,-0.998528051,-1.374569504
7/17/2016,0.773654101,0.893754284,1.099545625
7/24/2016,0.670167641,0.517889985,0.34445854
7/31/2016,0.286884453,-0.104230235,-0.581995826
8/7/2016,0.041583212,0.17226764,0.414076499
8/14/2016,0.210227815,0.17226764,-0.019696933
8/21/2016,0.17956516,0.154986523,0.237353989
8/28/2016,-0.019742098,-0.000543532,-0.019696933
9/4/2016,0.593511003,0.479007471,0.237353989
9/11/2016,-0.456684932,-0.389368669,-0.303523993
9/18/2016,0.340544099,0.712302553,1.270912907
9/25/2016,-0.632995199,-0.717709897,-0.74800788
10/2/2016,-0.862965112,-0.968286096,-1.133584264
10/9/2016,0.4248664,0.535171102,0.697903559
10/16/2016,0.114407018,0.349399092,0.403366044
10/23/2016,-0.629162367,-0.592421797,-0.539154006
10/30/2016,0.286884453,0.224110992,0.237353989
11/6/2016,-0.111730063,-0.000543532,0.130249438
11/13/2016,0.570514012,0.575493709,0.874626068
11/20/2016,1.751026231,2.067430162,2.299116597
11/27/2016,0.290717284,0.293235461,0.248064444
12/4/2016,0.175732328,0.275954344,0.290906265
12/11/2016,-0.337867144,-0.277041407,-0.083959664
12/18/2016,1.110943307,1.347383611,1.736817704
12/25/2016,0.440197728,0.638857805,0.194512169
1/1/2017,-0.740314492,-0.778193807,-0.92473039
1/8/2017,-0.636828031,-0.778193807,-0.98899312
1/15/2017,-0.176888205,-0.225198056,-0.501667413
1/22/2017,0.085021973,0.137705406,0.049921025
1/29/2017,-0.362141746,-0.086949118,0.06063148
2/5/2017,-0.127061391,0.154986523,0.065986708
2/12/2017,-0.019742098,-0.173354704,-0.276747856
2/19/2017,0.608842331,0.621576688,0.408721271
2/26/2017,-0.735204049,-0.734991014,-0.812270611
3/5/2017,1.036841891,0.785747302,0.537246732
3/12/2017,0.482358878,0.777106743,1.394083141
3/19/2017,0.225559142,0.258673226,0.044565797
3/26/2017,-0.265043338,-0.536258166,-1.047900623
4/2/2017,-0.00441077,-0.13879247,-0.148222394
4/9/2017,-0.219049356,-0.311603642,-0.362431497
4/16/2017,-0.130894223,-0.082628839,-0.110735802
4/23/2017,-0.705819005,-0.938044141,-0.164288077
4/30/2017,-0.165389709,-0.328884759,0.365879451
5/7/2017,0.616507994,0.707982274,0.537246732
5/14/2017,0.378872418,0.656138922,0.794297655
5/21/2017,-0.510344579,-0.605382635,-0.72658697
5/28/2017,-0.127061391,-0.017824649,-0.169643305
6/4/2017,-0.341699976,-0.471453976,-0.598061509
6/11/2017,0.263887461,0.107463451,0.108828528
6/18/2017,0.754489942,0.725263391,0.730034924
6/25/2017,0.470860383,0.500608867,0.194512169
7/2/2017,-0.096398736,-0.000543532,0.2587749
7/9/2017,0.616507994,0.911035401,1.099545625
7/16/2017,-0.058070417,-0.151753308,-0.132156712
7/23/2017,-0.617663871,-0.812756041,-0.983637893
7/30/2017,-0.111730063,-0.104230235,-0.191064215
8/6/2017,-0.065736081,0.103143171,-0.191064215
8/13/2017,-0.403025286,-0.415290345,-0.469536048
8/20/2017,0.36354109,0.189548758,0.215933079
8/27/2017,0.087577195,0.17226764,-0.169643305
9/3/2017,-0.326368648,-0.44985258,-0.512377868
9/10/2017,-0.728815996,-0.674507103,-1.085387216
9/17/2017,0.306048612,0.36235993,0.596154235
9/24/2017,0.440197728,0.414203281,0.708614014
10/1/2017,0.17956516,0.414203281,0.28019581
10/8/2017,0.271553125,0.154986523,0.687193104
10/15/2017,-0.127061391,-0.268400849,-0.469536048
10/22/2017,0.777486933,0.647498364,0.430142181
10/29/2017,0.11823985,0.345078813,0.622930373
11/5/2017,-0.510344579,-0.639944869,-0.619482419
11/12/2017,-0.111730063,-0.190635821,-0.255326945
11/19/2017,0.409535073,0.36235993,0.430142181
11/26/2017,0.459361887,0.336438254,-0.008986478
12/3/2017,0.390370913,0.267313785,0.140959893
12/10/2017,0.11823985,-0.207916939,-0.255326945
12/17/2017,-0.157724046,-0.052386884,-0.041117843
12/24/2017,0.54751702,0.431484399,0.558667643
12/31/2017,-0.479681924,-0.549219004,-0.66232424
1/7/2018,-0.34936564,-0.281361687,-0.239261263
1/14/2018,0.340544099,0.517889985,0.649706511
1/21/2018,0.378872418,0.280274623,0.317682403
1/28/2018,0.348209763,0.409883002,0.306971948
2/4/2018,0.685498968,0.707982274,0.730034924
2/11/2018,0.455529055,0.67342004,0.901402206
2/18/2018,0.256221797,0.500608867,0.687193104
2/25/2018,-0.579335553,-0.480094535,0.007079205
3/4/2018,-0.242046347,-0.298642804,-0.560574916
3/11/2018,0.102908522,0.17226764,0.215933079
3/18/2018,-0.050404753,-0.086949118,-0.062538754
3/25/2018,0.409535073,0.345078813,0.237353989
4/1/2018,0.083744363,-0.19927638,-0.571285371
4/8/2018,-0.337867144,-0.285681966,-0.132156712
4/15/2018,0.026251885,-0.052386884,-0.105380574
4/22/2018,0.4248664,0.345078813,0.30161672
4/29/2018,0.470860383,0.880793446,0.987085847
5/6/2018,-0.188386701,-0.294322525,-0.298168766
5/13/2018,-0.00441077,0.154986523,0.151670349
5/20/2018,0.470860383,0.742544509,1.072769488
5/27/2018,-0.249712011,-0.311603642,-0.319589676
6/3/2018,-0.632995199,-0.88188051,-1.160360402
6/10/2018,0.501523038,0.379641047,0.478339229
6/17/2018,0.164233832,-0.035105766,0.194512169
6/24/2018,-0.173055373,-0.25976029,-0.426694227
7/1/2018,-0.372362631,-0.415290345,-0.469536048
7/8/2018,-0.161556878,-0.190635821,-0.357076269
7/15/2018,0.168066664,0.17226764,0.253419672
7/22/2018,0.455529055,0.345078813,0.34445854
7/29/2018,0.777486933,0.725263391,0.794297655
8/5/2018,0.11823985,0.137705406,0.087407618
8/12/2018,-0.203718028,-0.242479173,-0.255326945
8/19/2018,-0.372362631,-0.363446994,-0.405273317
8/26/2018,-0.249712011,-0.328884759,-0.469536048
9/2/2018,0.164233832,0.17226764,0.215933079
9/9/2018,0.290717284,0.392601885,0.52118105
9/16/2018,0.513021534,0.522210264,0.531891505
9/23/2018,0.440197728,0.466046633,0.580088553
9/30/2018,-0.035073426,0.016737585,0.044565797
10/7/2018,0.256221797,0.414203281,0.794297655
10/14/2018,0.375039586,0.414203281,0.467628774
10/21/2018,0.198729319,0.206829875,0.199867397
10/28/2018,0.041583212,0.05129982,0.065986708
11/4/2018,0.164233832,0.224110992,0.34445854
11/11/2018,0.608842331,0.587014454,0.622930373
11/18/2018,-0.479681924,-0.467133697,-0.528443551
11/25/2018,-0.100231567,-0.151753308,-0.185708987
12/2/2018,0.306048612,0.254352947,0.098118073
12/9/2018,-0.449019269,-0.752272131,-1.219267905
12/16/2018,0.532185693,0.595655012,0.815718565
12/23/2018,-0.234380683,-0.328884759,-0.426694227
12/30/2018,-0.176888205,-0.07398828,-0.035762616
1/6/2019,-0.924290422,-0.842997996,-0.855112431
1/13/2019,-0.368529799,-0.346165876,-0.239261263
1/20/2019,0.11823985,0.137705406,0.194512169
1/27/2019,0.198729319,0.250032668,0.317682403
2/3/2019,-0.759478651,-0.786834365,-0.892599024
2/10/2019,-0.479681924,-0.44985258,-0.448115137
2/17/2019,-0.157724046,-0.121511352,-0.041117843
2/24/2019,-0.575502721,-0.652905707,-0.673034695
3/3/2019,-0.169222541,-0.022144928,-0.030407388
3/10/2019,-0.00441077,-0.017824649,0.001723977
3/17/2019,-0.632995199,-0.639944869,-0.72658697
3/24/2019,-0.663657854,-0.812756041,-1.005058803
3/31/2019,-0.387693959,-0.44985258,-0.555219688
4/7/2019,0.394203745,0.448765516,0.537246732
4/14/2019,-0.019742098,-0.086949118,-0.126801484
4/21/2019,0.298382948,0.366680209,0.472984002
4/28/2019,-0.506511747,-0.419610624,-0.469536048
5/5/2019,0.148902505,0.137705406,0.194512169
5/12/2019,0.11823985,0.05129982,-0.062538754
5/19/2019,-0.525675906,-0.484414814,-0.426694227
5/26/2019,0.470860383,0.36235993,0.32303763
6/2/2019,-0.537174402,-0.730670734,-1.181781312
6/9/2019,-1.204087149,-1.188620341,-1.192491767
6/16/2019,0.501523038,0.587014454,0.687193104
6/23/2019,-0.571669889,-0.5708204,-0.598061509
6/30/2019,-0.387693959,-0.44985258,-0.512377868
7/7/2019,0.298382948,0.215470433,0.071341935
7/14/2019,0.091410027,0.129064847,0.189156941
7/21/2019,-0.403025286,-0.484414814,-0.619482419
7/28/2019,0.148902505,0.068580937,-0.191064215
8/4/2019,0.05691454,-0.069668001,-0.298168766
8/11/2019,-0.862965112,-1.106535034,-1.562002468
8/18/2019,-0.203718028,-0.432571462,-0.855112431
8/25/2019,-0.035073426,0.016737585,0.130249438
9/1/2019,-0.510344579,-0.674507103,-1.090742444
9/8/2019,0.125905514,0.215470433,0.617575146
9/15/2019,1.107110475,1.304180818,1.677910201
9/22/2019,0.194896487,0.189548758,0.2587749
9/29/2019,-0.387693959,-0.44985258,-0.533798778
10/6/2019,-0.311037321,-0.311603642,-0.276747856
10/13/2019,0.210227815,0.206829875,0.215933079
10/20/2019,-0.169222541,0.180908199,0.730034924
10/27/2019,-0.575502721,-0.389368669,-0.169643305
11/3/2019,0.30221578,0.275954344,0.2587749
11/10/2019,-0.188386701,-0.069668001,0.001723977
11/17/2019,0.233224806,0.288915182,0.264130127
11/24/2019,-0.211383692,-0.410970066,-0.646258557
12/1/2019,0.010920557,-0.043746325,-0.100025346
12/8/2019,-0.157724046,-0.130151911,-0.110735802
12/15/2019,0.010920557,0.068580937,0.044565797
12/22/2019,-0.081067408,-0.000543532,0.173091259
12/29/2019,-0.038906257,-0.004863811,0.087407618
1/5/2020,-0.67515635,-0.605382635,-0.614127192
1/12/2020,-0.081067408,-0.117191073,-0.132156712
1/19/2020,-0.142392718,-0.164714145,-0.255326945
1/26/2020,-0.249712011,-0.302963083,-0.303523993
2/2/2020,-0.678989182,-0.76091269,-1.122873809
2/9/2020,0.010920557,0.034018703,0.162380804
2/16/2020,-0.295705993,-0.225198056,-0.142867167
2/23/2020,-0.376195463,-0.410970066,-0.496312185
3/1/2020,-0.889794935,-1.00716861,-1.213912677
3/8/2020,-1.353567593,-1.711374137,-2.354576146
3/15/2020,3.767095801,3.09277645,3.000651407
3/22/2020,3.613782525,4.33701689,6.411931358
3/29/2020,-3.898567962,-4.320822837,-6.387062494
4/5/2020,-1.12359768,-1.296627323,-1.604844289
4/12/2020,-1.353567593,-1.300947603,-1.481674055
4/19/2020,-0.173055373,-0.186315542,-0.228550808
4/26/2020,1.191432777,0.67342004,0.644351283
5/3/2020,-0.663657854,-0.518977049,-0.66232424
5/10/2020,0.026251885,0.345078813,0.537246732
5/17/2020,-0.265043338,-0.069668001,0.044565797
5/24/2020,-0.510344579,-0.380728111,-0.383852407
5/31/2020,-0.249712011,-0.255440011,-0.126801484
6/7/2020,-0.019742098,0.116104009,0.28019581
6/14/2020,-0.801639802,-0.622663752,-0.362431497
6/21/2020,-0.740314492,-0.709069338,-0.72658697
6/28/2020,-0.678989182,-0.830037158,-1.133584264
7/5/2020,-0.67515635,-0.614023193,-0.48560173
7/12/2020,-0.606165376,-0.614023193,-0.710521288
7/19/2020,-0.403025286,-0.346165876,-0.255326945
7/26/2020,-0.740314492,-0.778193807,-1.005058803
8/2/2020,-0.188386701,-0.415290345,-0.70516606
8/9/2020,-1.154260335,-1.123816151,-1.090742444
8/16/2020,0.256221797,0.466046633,0.772876745
8/23/2020,-0.065736081,-0.121511352,-0.105380574
8/30/2020,-0.648326527,-0.536258166,-0.298168766
9/6/2020,-0.050404753,-0.104230235,-0.319589676
9/13/2020,0.490024542,0.479007471,0.547957187
9/20/2020,-0.038906257,0.107463451,0.183801714
9/27/2020,0.608842331,0.552452219,0.558667643
10/4/2020,-0.142392718,-0.242479173,-0.255326945
10/11/2020,0.11823985,0.241392109,0.365879451
10/18/2020,-0.050404753,-0.164714145,-0.415983772
10/25/2020,-0.188386701,0.059940378,0.505115367
11/1/2020,-0.188386701,0.016737585,0.2587749
11/8/2020,0.317547108,0.345078813,0.451563092
11/15/2020,-0.035073426,0.137705406,0.424786954
11/22/2020,-0.096398736,-0.13879247,-0.314234449
11/29/2020,-0.276541834,-0.186315542,-0.432049455
12/6/2020,-0.636828031,-0.592421797,-0.46418082
12/13/2020,-0.709651837,-0.553539283,-0.469536048
12/20/2020,-0.510344579,-0.398009228,-0.362431497
12/27/2020,-0.249712011,-0.186315542,-0.196419442
1/3/2021,-0.100231567,-0.065347721,-0.239261263
1/10/2021,-0.475849092,-0.147433028,0.140959893
1/17/2021,0.271553125,0.587014454,0.815718565
1/24/2021,-0.977950068,-0.808435762,-0.549864461
1/31/2021,-0.303371657,-0.454172859,-0.410628545
2/7/2021,-0.357031304,-0.242479173,0.108828528
2/14/2021,-0.418356614,-0.294322525,-0.105380574
2/21/2021,0.696997464,0.967199032,1.645778836
2/28/2021,0.50535587,1.001761267,1.57080565
3/7/2021,-0.065736081,0.258673226,0.28019581
3/14/2021,0.409535073,0.500608867,0.387300361
3/21/2021,-0.449019269,0.016737585,0.515825822
3/28/2021,0.087577195,-0.104230235,-0.469536048
4/4/2021,0.394203745,0.396922164,0.365879451
4/11/2021,-0.127061391,-0.104230235,-0.169643305
4/18/2021,-0.357031304,-0.467133697,-0.640903329
4/25/2021,0.17956516,0.275954344,-0.405273317
5/2/2021,0.026251885,0.587014454,-0.212485125
5/9/2021,-1.276910955,-1.210221737,-0.833691521
5/16/2021,-0.219049356,-0.44985258,-0.298168766
5/23/2021,0.317547108,-0.190635821,0.472984002
5/30/2021,0.11823985,-0.035105766,0.001723977
6/6/2021,0.294550116,0.163627082,0.023144887
6/13/2021,0.509188702,0.301876019,-0.148222394
6/20/2021,1.176101449,0.98448015,0.451563092
6/27/2021,-0.096398736,-0.415290345,-0.041117843
7/4/2021,-0.265043338,-0.346165876,-0.576640599
7/11/2021,-0.464350596,-0.5708204,-0.74800788
7/18/2021,-0.525675906,-0.346165876,-0.512377868
7/25/2021,-0.157724046,-0.294322525,-0.490956958
8/1/2021,-0.893627767,-0.726350455,-1.240688815
8/8/2021,0.394203745,0.310516578,0.044565797
8/15/2021,0.608842331,0.48332775,0.858560386
8/22/2021,0.271553125,-0.017824649,0.023144887
8/29/2021,0.087577195,0.016737585,0.365879451
9/5/2021,-0.265043338,-0.25976029,-0.169643305
9/12/2021,-0.134727054,-0.035105766,0.012434432
9/19/2021,0.279218789,0.293235461,0.162380804
9/26/2021,0.992125519,0.98448015,0.922823116
10/3/2021,0.210227815,0.36235993,0.837139475
10/10/2021,-0.464350596,-0.501695931,-0.405273317
10/17/2021,-0.02357493,-0.277041407,-0.678389922
10/24/2021,-0.215216524,-0.000543532,0.189156941
10/31/2021,-1.046941042,-0.899161627,-0.962216982
11/7/2021,0.225559142,0.327797695,0.494404912
11/14/2021,-0.974117236,-1.244783972,-1.695883157
11/21/2021,-0.215216524,-0.000543532,0.285551037
11/28/2021,1.432901185,1.381945846,1.324465183
12/5/2021,0.62800649,0.103143171,-0.528443551
12/12/2021,0.348209763,0.414203281,0.580088553
12/19/2021,0.731492951,0.431484399,0.34445854
12/26/2021,-0.000577939,-0.108550515,-0.20177467
1/2/2022,-0.621496703,-0.514656769,-0.501667413
1/9/2022,0.884806226,1.468351432,2.058131357
1/16/2022,1.068782156,1.019042384,1.137032218
1/23/2022,1.19909844,1.48131227,1.731462477
1/30/2022,-0.211383692,-0.376407831,-0.48560173
2/6/2022,0.225559142,0.154986523,0.215933079
2/13/2022,1.406071362,1.209134674,1.26555768
2/20/2022,-0.387693959,-0.173354704,0.087407618
2/27/2022,-1.035442547,-0.903481907,-0.96757221
3/6/2022,-2.729554238,-2.864888711,-3.291740968
3/13/2022,-0.449019269,-0.743631572,-0.962216982
3/20/2022,1.78935455,2.228720589,2.636495933
3/27/2022,1.176101449,1.364664728,1.586871333
4/3/2022,1.896673843,1.260978025,0.858560386
4/10/2022,2.295288358,2.332407293,2.507970472
4/17/2022,0.148902505,0.803028419,1.469056327
4/24/2022,0.915468881,0.612936129,0.215933079
5/1/2022,0.11823985,-0.052386884,0.162380804
5/8/2022,1.804685878,1.986784948,2.529391382
5/15/2022,0.976794191,1.070885736,1.094190398
5/22/2022,-0.387693959,-0.44985258,-0.469536048
5/29/2022,-0.188386701,-0.380728111,-0.469536048
6/5/2022,0.658669145,0.686380878,0.697903559
6/12/2022,0.620340826,0.60861585,0.569378098
6/19/2022,3.920409076,3.974113429,4.393010571
6/26/2022,-0.452852101,-0.674507103,-0.940796072
7/3/2022,-0.077234576,0.17226764,0.430142181
7/10/2022,0.049248876,-0.108550515,-0.212485125
7/17/2022,0.325212771,0.055620099,-0.212485125
7/24/2022,-0.495013251,-0.501695931,-0.469536048
7/31/2022,-2.043477331,-2.298932122,-2.74015253
8/7/2022,-0.234380683,-0.086949118,-0.897954252
8/14/2022,1.237426759,0.846231212,1.201294949
8/21/2022,0.348209763,0.345078813,0.451563092
8/28/2022,0.562848348,0.638857805,0.794297655
9/4/2022,2.141975083,2.142315003,2.122394088
9/11/2022,1.528721982,1.749169587,2.175946364
9/18/2022,1.022788174,1.101127691,1.383372686
9/25/2022,2.540589599,2.280563941,2.33660319
10/2/2022,3.245830665,3.300149857,3.814645995
10/9/2022,-0.786308474,-0.639944869,-0.555219688
10/16/2022,0.89247189,0.932636798,1.062059033
10/23/2022,-0.211383692,0.120424289,0.505115367
10/30/2022,-1.36889892,-1.020129448,-0.940796072
11/6/2022,0.578179676,0.535171102,0.580088553
11/13/2022,-0.127061391,-0.112870794,-0.137511939
11/20/2022,-0.602332544,-0.976926655,-1.444187462
11/27/2022,-0.115562895,-0.3202442,-0.560574916
12/4/2022,-1.273078123,-1.218862296,-1.321017229
12/11/2022,-0.357031304,-0.622663752,-0.940796072
12/18/2022,0.440197728,0.67342004,0.965664937
12/25/2022,0.854143571,1.191853556,1.672554974
1/1/2023,0.81198242,0.967199032,1.26555768
1/8/2023,-0.100231567,-0.648585428,-1.310306773
1/15/2023,-1.43022423,-1.44351682,-1.642330882
1/22/2023,-0.724983164,-0.566500121,-0.44275991
1/29/2023,-0.418356614,-0.540578445,-0.774784018
2/5/2023,0.194896487,0.293235461,0.472984002
2/12/2023,0.930800209,1.088166853,1.3083995
